id,conversation_id,created_at,date,time,timezone,user_id,place,tweet,mentions,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,retweet_date,translate,trans_src,trans_dest
1.26939E+18,1.26939E+18,1.59148E+12,6/6/2020,22:07:12,UTC,8.95691E+17,,"Excellent belated birthday trip (the 2nd annual) to #LostInTimeToyStore!  Great store and selection, love what I found!
✨
IG:  https://instagram.com/lost_in_time_toy_store …
✨
#BlackBolt #Venom #EddieBrock #Cosmo #Thanos #SilverSurfer
✨
#MarvelLegends #InfinityGauntlet #MarvelComics #MarvelCosmic pic.twitter.com/skGJ8v1KpI",[],['https://pbs.twimg.com/media/EZ3Hyk9WkAQ73pT.jpg'],2,3,10,"['#lostintimetoystore', '#blackbolt', '#venom', '#eddiebrock', '#cosmo', '#thanos', '#silversurfer', '#marvellegends', '#infinitygauntlet', '#marvelcomics', '#marvelcosmic']",[],https://twitter.com/dano_cosmic/status/1269390409396084736,FALSE,,0,,,,,,,,,,
1.26938E+18,1.26938E+18,1.59148E+12,6/6/2020,21:37:00,UTC,7426922,,#thanos charcoal drawing of the Mad Titan  pic.twitter.com/b4h5NPuqXG,[],"['https://pbs.twimg.com/media/EZ3A7ZRWsAAohoX.jpg', 'https://pbs.twimg.com/media/EZ3A7ZSXsAA9iY3.jpg']",0,0,1,['#thanos'],[],https://twitter.com/imfromthepast/status/1269382808914612224,FALSE,,0,,,,,,,,,,
1.26938E+18,1.26938E+18,1.59148E+12,6/6/2020,21:25:52,UTC,5518172,,Finished another great #Thanos trilogy. #comic #comics #read #comicbooks #comicbook #marvel #dc  https://www.instagram.com/p/CBG9Dg2JfBX/?igshid=ubjz85okcqq4 …,[],[],0,0,0,"['#thanos', '#comic', '#comics', '#read', '#comicbooks', '#comicbook', '#marvel', '#dc']",[],https://twitter.com/AngelRTalk/status/1269380006255484938,FALSE,,0,,,,,,,,,,
1.26938E+18,1.26938E+18,1.59148E+12,6/6/2020,21:08:26,UTC,445420527,,"Ni fugas en laboratorios chinos ni conspiranoias internacionales, yo me quedo con #Thanos el nuevo #coronavirus y la explicación de este ministro boliviano sobre cómo los #Avengers nos van a salvar a todos #oropuroseñores https://youtu.be/hZP5tez0W_c ",[],[],0,0,0,"['#thanos', '#coronavirus', '#avengers', '#oropuroseñores']",[],https://twitter.com/naiblanch/status/1269375619122507776,FALSE,,0,,,,,,,,,,
1.26937E+18,1.26937E+18,1.59148E+12,6/6/2020,20:57:34,UTC,2206398594,,"El Ministro de Bolivia explicando
el Covid 19 con Thanos y Los
Vengadores. 🤯🤯🤯🤯 Épico!!!
#COVID19 #Thanos #marvel
#FelizSabado #BlackLivesMatter pic.twitter.com/CquzLaSt9j",[],[],0,0,1,"['#covid19', '#thanos', '#marvel', '#felizsabado', '#blacklivesmatter']",[],https://twitter.com/SoyMaikStrange/status/1269372885015150592,FALSE,,1,,,,,,,,,,
1.26937E+18,1.26937E+18,1.59148E+12,6/6/2020,20:42:21,UTC,3237269570,,"This is who’s coming up in July he’s gonna just end the year and half of life
#thanos #july2020 pic.twitter.com/67udcbXkkh",[],['https://pbs.twimg.com/media/EZ20bfUWAAMz_Y5.jpg'],0,0,1,"['#thanos', '#july2020']",[],https://twitter.com/nickmango_/status/1269369057423298561,FALSE,,0,,,,,,,,,,
1.26936E+18,1.26936E+18,1.59147E+12,6/6/2020,20:10:53,UTC,1.03204E+18,,"More exclusives added to our virtual showroom on FB
 https://bit.ly/3e1Wkbt 
#funko #funkopop #speedracer #dragonballz #dbz #piccolo #marvel #avengersendgame #thanos #xmen #gambit #eccc #funkocollector #hinesville #hinesvillega #shopsmall #hinesvilletoys #greenlotusdreams pic.twitter.com/uisJNhFYnt",[],['https://pbs.twimg.com/media/EZ2tOiOXgAIwY9j.jpg'],0,1,2,"['#funko', '#funkopop', '#speedracer', '#dragonballz', '#dbz', '#piccolo', '#marvel', '#avengersendgame', '#thanos', '#xmen', '#gambit', '#eccc', '#funkocollector', '#hinesville', '#hinesvillega', '#shopsmall', '#hinesvilletoys', '#greenlotusdreams']",[],https://twitter.com/greenlotusdream/status/1269361139730833409,FALSE,,0,,,,,,,,,,
1.26936E+18,1.26936E+18,1.59147E+12,6/6/2020,20:10:18,UTC,1.07211E+18,,"I finally rest... and watch the sun rise on a grateful universe. 
#Thanos #AvengersInfinityWar #InfinityWar pic.twitter.com/7l6Ydbtf17",[],[],1,1,2,"['#thanos', '#avengersinfinitywar', '#infinitywar']",[],https://twitter.com/Ara19Captain/status/1269360989318905857,FALSE,,1,,,,,,,,,,
1.26936E+18,1.26936E+18,1.59147E+12,6/6/2020,19:56:33,UTC,193600063,,Ya tengo a mi #Thanos #VWGolf #forzahorizon4  https://www.instagram.com/p/CBGy1a7A-B-/?igshid=gqy5uomzvkew …,[],[],0,0,0,"['#thanos', '#vwgolf', '#forzahorizon4']",[],https://twitter.com/cesyjan/status/1269357529454297089,FALSE,,0,,,,,,,,,,
1.26935E+18,1.26935E+18,1.59147E+12,6/6/2020,19:38:07,UTC,42798870,,"“Eu sou inevitável” by: Thanos 💥
.
.
.
.
📍Praia do Foguete - Cabo Frio - RJ
@oficialcabofrio 
.
.
.
.
📸🖼 Preset: brunodiasphotos 
Dica de edição do meu brother!
.
.
.
.
#riodejaneiro #marvel #thanos #goprobr…  https://www.instagram.com/p/CBGwuRnDZpU/?igshid=14dehgdl7534f …",[],[],0,0,0,"['#riodejaneiro', '#marvel', '#thanos', '#goprobr']",[],https://twitter.com/rodolfinhuh/status/1269352891946602497,FALSE,,0,,,,,,,,,,
1.26935E+18,1.26935E+18,1.59147E+12,6/6/2020,19:37:34,UTC,2560654496,,Related Instagram tags for #thanos: #marvel #avengersendgame #ironman #thor #avengers #captainamerica #spiderman #marvelcomics #hulk,[],[],1,0,0,"['#thanos', '#marvel', '#avengersendgame', '#ironman', '#thor', '#avengers', '#captainamerica', '#spiderman', '#marvelcomics', '#hulk']",[],https://twitter.com/tagifyio/status/1269352751651123200,FALSE,,0,,,,,,,,,,
1.26935E+18,1.26935E+18,1.59147E+12,6/6/2020,19:30:00,UTC,58869555,,"For today's happy hour!
Make the Thanos Cocktail Recipe #thanos #cocktails  http://goo.gl/Sdf3Yh   pic.twitter.com/FU59r7dy3G
#avengersendgame #marvel #stayhome #yum
#sip #happyhour #homebar #mixologist #saturday",[],['https://pbs.twimg.com/media/Dx7s5N6UwAAGGdo.jpg'],0,0,0,"['#thanos', '#cocktails', '#avengersendgame', '#marvel', '#stayhome', '#yum', '#sip', '#happyhour', '#homebar', '#mixologist', '#saturday']",[],https://twitter.com/CoolChillMom/status/1269350848292929537,FALSE,,0,,,,,,,,,,
1.26935E+18,1.26935E+18,1.59147E+12,6/6/2020,19:08:06,UTC,79093806,,"Hanging with my man Gilbert 🐐
#babygoat #SaturdayMood #thanos #actorslife pic.twitter.com/gMRXEtGIKL",[],['https://pbs.twimg.com/media/EZ2e2t3X0AM61Nd.jpg'],0,1,5,"['#babygoat', '#saturdaymood', '#thanos', '#actorslife']",[],https://twitter.com/rollinsw0llen/status/1269345338588114944,FALSE,,0,,,,,,,,,,
1.26934E+18,1.26934E+18,1.59147E+12,6/6/2020,19:02:54,UTC,3016123013,,"LORDE @HartAttack93 HAS WON THE TITLE OVER @Matt_Jones_13
#KingKz #Thanos  pic.twitter.com/qeD97DzoUU","['hartattack93', 'matt_jones_13']",[],0,2,2,"['#kingkz', '#thanos']",[],https://twitter.com/AntYahooNBA/status/1269344027264069632,FALSE,,1,,,,,,,,,,
1.26934E+18,1.26914E+18,1.59147E+12,6/6/2020,18:32:09,UTC,4801957520,,"Best Scene Of MCU 👮🏻🔨🔥
#AvengersEndgame
#CaptainAmerica
#IronMan
#Thor
#Hulk
#SpiderMan
#BlackWidow
#AntMan
#CaptainMarvel
#Thanos
 pic.twitter.com/yyoZjLhHQJ","['rvcj_fb', 'rvcjmovies']",[],0,0,2,"['#avengersendgame', '#captainamerica', '#ironman', '#thor', '#hulk', '#spiderman', '#blackwidow', '#antman', '#captainmarvel', '#thanos']",[],https://twitter.com/SyyedAaftab/status/1269336289276502025,FALSE,,1,,,,,,,,,,
1.26933E+18,1.26933E+18,1.59147E+12,6/6/2020,18:26:00,UTC,66677398,,DF FLASH SALE #Avengers #InfinityWar #comicbooks #sketches #signed & REMARKED @MarianoNicieza & JOE DELBEATO #secretinvasion #ironman #Hulk #Thor #spiderman #SpiderVerse #Thanos #CaptainMarvel #captainamerica @DisneyStudios @Marvel @DisneyStudios  https://www.dynamicforces.com/htmlfiles/p-C127862.html … pic.twitter.com/50nxN1yajs,"['marianonicieza', 'disneystudios', 'marvel']",['https://pbs.twimg.com/media/EZuKKYvWkAAw-8N.jpg'],1,0,1,"['#avengers', '#infinitywar', '#comicbooks', '#sketches', '#signed', '#secretinvasion', '#ironman', '#hulk', '#thor', '#spiderman', '#spiderverse', '#thanos', '#captainmarvel', '#captainamerica']",[],https://twitter.com/DynamicForces/status/1269334741976670209,FALSE,,0,,,,,,,,,,
1.26933E+18,1.26933E+18,1.59147E+12,6/6/2020,18:16:13,UTC,1.26927E+18,,"Sing it loud and proud, my first single released today! 
Listen here
 https://www.youtube.com/watch?v=YnESiT1j-jQ&feature=youtu.be …
#Big #Fat #Bass #Club #Beats #Thanos  pic.twitter.com/lLLh4EA3F8",[],['https://pbs.twimg.com/media/EZ2Sy4bX0AE98bb.jpg'],0,0,0,"['#big', '#fat', '#bass', '#club', '#beats', '#thanos']",[],https://twitter.com/DjZelder/status/1269332282353033217,FALSE,,0,,,,,,,,,,
1.26933E+18,1.26933E+18,1.59147E+12,6/6/2020,18:00:00,UTC,25837618,,"🍿📺🍿 NEW VIDEO 🍿📺🍿

CAPTAIN MARVEL Insane Details, Easter Eggs And Things You Missed

We point out the best hidden details in #CaptainMarvel
#Marvel #MCU #CaptainAmerica #IronMan #Spiderman #BlackWidow #BlackPanther #Thanos
▶️▶️▶️  http://youtu.be/MiSkc3xwrgw  via @YouTube pic.twitter.com/dl4C1xeon9",['youtube'],['https://pbs.twimg.com/media/EZ2PQlNXkAAD8Hg.jpg'],1,3,8,"['#captainmarvel', '#marvel', '#mcu', '#captainamerica', '#ironman', '#spiderman', '#blackwidow', '#blackpanther', '#thanos']",[],https://twitter.com/heavyspoilers/status/1269328200926199809,FALSE,,0,,,,,,,,,,
1.26932E+18,1.26932E+18,1.59147E+12,6/6/2020,17:37:55,UTC,25837618,,"PREMIERING IN 10

CAPTAIN MARVEL Insane Details, Easter Eggs And Things You Missed

We point out the best hidden details in #CaptainMarvel
#Marvel #MCU #CaptainAmerica #IronMan #Spiderman #BlackWidow #BlackPanther #Thanos
 https://youtu.be/MiSkc3xwrgw  via @YouTube",['youtube'],[],0,0,4,"['#captainmarvel', '#marvel', '#mcu', '#captainamerica', '#ironman', '#spiderman', '#blackwidow', '#blackpanther', '#thanos']",[],https://twitter.com/heavyspoilers/status/1269322642647023616,FALSE,,0,,,,,,,,,,
1.26932E+18,1.26928E+18,1.59147E+12,6/6/2020,17:37:17,UTC,249817444,,#Thanos es un malo lógico y viendo cómo va este mundo igual es #inevitable,['palomiterocine'],[],0,0,1,"['#thanos', '#inevitable']",[],https://twitter.com/eleazarinmu/status/1269322482470830088,FALSE,,0,,,,,,,,,,
1.26932E+18,1.26932E+18,1.59146E+12,6/6/2020,17:24:27,UTC,1.07896E+18,,OMG xDD #MARVEL  la culpa es tuya #Thanos #AvengersAssemble  os necesitamos xd https://twitter.com/StripMarvel/status/1269168208470212608 …,[],[],0,1,2,"['#marvel', '#thanos', '#avengersassemble']",[],https://twitter.com/fenrir_rocket/status/1269319254555459584,FALSE,https://twitter.com/StripMarvel/status/1269168208470212608,0,,,,,,,,,,
1.26932E+18,1.26929E+18,1.59146E+12,6/6/2020,17:24:05,UTC,143526150,,"#Trump = #Gunnar
#Trudo = #Thanos
#SoLVe* D #CuRé*",['thehill'],[],1,0,0,"['#trump', '#gunnar', '#trudo', '#thanos', '#solve', '#curé']",[],https://twitter.com/Z3itG3ist/status/1269319161471217670,FALSE,,0,,,,,,,,,,
1.26932E+18,1.26932E+18,1.59146E+12,6/6/2020,17:16:43,UTC,8.20893E+17,,"How to Make #Thanos in #SaintsRowTheThirdRemastered #Saints3Mastered
 https://youtu.be/aQX68pJ7hL0  pic.twitter.com/ETYQF0Xeyd",[],['https://pbs.twimg.com/media/EZ2FW-CWAAAVoLg.jpg'],0,0,2,"['#thanos', '#saintsrowthethirdremastered', '#saints3mastered']",[],https://twitter.com/TH3_R3D_H00D/status/1269317308792659969,FALSE,,0,,,,,,,,,,
1.26932E+18,1.26932E+18,1.59146E+12,6/6/2020,17:16:12,UTC,1.0933E+18,,"Thanos possède désormais le précieux.. 💍
Et Batman à rejoint la ligue de ma collection 🦇
#geek #geekboy #collection #dccomics #lordoftherings #thanos #marvel #figurine #batman à Ascain, Aquitaine, France  https://www.instagram.com/p/CBGgewSoAdf/?igshid=1szsryqtgpeqm …",[],[],0,0,0,"['#geek', '#geekboy', '#collection', '#dccomics', '#lordoftherings', '#thanos', '#marvel', '#figurine', '#batman']",[],https://twitter.com/DenisKvin4/status/1269317177263480832,FALSE,,0,,,,,,,,,,
1.26931E+18,1.26931E+18,1.59146E+12,6/6/2020,16:47:48,UTC,9.86137E+17,," https://alphabetflight.podbean.com/e/thanos-1591042234/ …
Thanos! He died once before getting into that Infinity Gem stuff...
Jessie and Rob (@rulerbulon) talk about the Mad Titan and his love of Death. That sexy skeleton.
#PodernFamily #Marvel #OHotMU #BotD #Thanos #Warlock #Avengers #InfinityGems #SoulGem pic.twitter.com/zWf5x1JHLc",['rulerbulon'],[],1,6,5,"['#podernfamily', '#marvel', '#ohotmu', '#botd', '#thanos', '#warlock', '#avengers', '#infinitygems', '#soulgem']",[],https://twitter.com/AlphabetFlight/status/1269310028600786944,FALSE,,1,,,,,,,,,,
1.26931E+18,1.26931E+18,1.59146E+12,6/6/2020,16:29:08,UTC,1.25217E+18,,"One was ready to sacrifice himself to save others, while one was ready to #sacrifice #others to protect #himself . Thats what a difference between a #Hero and a #Villian.

Must follow us for more @madfian
#captainamerica #chrisevans #mariahill #cobiesmulders #Thanos #MARVEL pic.twitter.com/rsd3QXtR9n",['madfian'],"['https://pbs.twimg.com/media/EZ16ckfWkAIpU0k.jpg', 'https://pbs.twimg.com/media/EZ16dsHX0AI5Ggi.jpg']",0,0,1,"['#sacrifice', '#others', '#himself', '#hero', '#villian', '#captainamerica', '#chrisevans', '#mariahill', '#cobiesmulders', '#thanos', '#marvel']",[],https://twitter.com/madfian/status/1269305334281039872,FALSE,,0,,,,,,,,,,
1.26931E+18,1.26931E+18,1.59146E+12,6/6/2020,16:28:19,UTC,1.08938E+18,,The heroes who’ve saved the universe... #StarWars #Rey #LeiaOrgana #PrincessLeia #ReySkywalker #ReyPalpatine #TheRiseofSkywalker #DarthVader #KyloRen #SkywalkerSaga #CaptainAmerica #InfinityGauntlet #Thanos #IronMan #TonyStark pic.twitter.com/1fIgdxnjkn,[],['https://pbs.twimg.com/media/EZ16SEhX0AAVA1o.jpg'],1,0,1,"['#starwars', '#rey', '#leiaorgana', '#princessleia', '#reyskywalker', '#reypalpatine', '#theriseofskywalker', '#darthvader', '#kyloren', '#skywalkersaga', '#captainamerica', '#infinitygauntlet', '#thanos', '#ironman', '#tonystark']",[],https://twitter.com/TrastoyTonight/status/1269305125270695938,FALSE,,0,,,,,,,,,,
1.2693E+18,1.2693E+18,1.59146E+12,6/6/2020,16:20:15,UTC,1.20824E+18,,"Reality is often disappointing....✌😂
#thanos",[],[],0,0,1,['#thanos'],[],https://twitter.com/shirish__7/status/1269303098628923393,FALSE,,0,,,,,,,,,,
1.2693E+18,1.2693E+18,1.59146E+12,6/6/2020,15:49:06,UTC,35255184,,#Somizi #sbwl #pedi #djsbu #cubana #thanos #6thjune #lockdownlessons pic.twitter.com/xLPKDbWeba,[],"['https://pbs.twimg.com/media/EZ1xRNpXQAAa-v6.jpg', 'https://pbs.twimg.com/media/EZ1xSAnXkAUyDeo.jpg', 'https://pbs.twimg.com/media/EZ1xSpmWoAEuw6G.jpg', 'https://pbs.twimg.com/media/EZ1xTVOXsAIXqnf.jpg']",1,0,4,"['#somizi', '#sbwl', '#pedi', '#djsbu', '#cubana', '#thanos', '#6thjune', '#lockdownlessons']",[],https://twitter.com/mingosh/status/1269295256505327617,FALSE,,0,,,,,,,,,,
1.26929E+18,1.26929E+18,1.59146E+12,6/6/2020,15:24:39,UTC,7896702,,This is fantastic. Made me teary-eyed. Uniting to fight against tyranny and evil is a universal theme. @realDonaldTrump wishes he was as strong as #Thanos. Thank you #nerds. @HelenKennedy @robreiner @Martina @gluedinplace @carlreiner @StephenKing @jimmyfallon @iamjohnoliver https://twitter.com/ForAllNerds/status/1268649853913042945 …,"['realdonaldtrump', 'helenkennedy', 'robreiner', 'martina', 'gluedinplace', 'carlreiner', 'stephenking', 'jimmyfallon', 'iamjohnoliver']",[],1,0,1,"['#thanos', '#nerds']",[],https://twitter.com/bags/status/1269289104392552448,FALSE,https://twitter.com/ForAllNerds/status/1268649853913042945,0,,,,,,,,,,
1.26929E+18,1.26924E+18,1.59146E+12,6/6/2020,15:24:32,UTC,166084817,,#Thanos,['dharshu__'],[],0,0,0,['#thanos'],[],https://twitter.com/ravuthar88/status/1269289074084335616,FALSE,,0,,,,,,,,,,
1.26929E+18,1.26929E+18,1.59146E+12,6/6/2020,15:16:24,UTC,46219517,,"“Lo que necesitamos
es la siembra de granos
que den fruto a un mundo sano.”

#amwriting #poesía #villanos #Thanos #PuertoRico 🇵🇷 https://wp.me/p84Dv8-60 ",[],[],0,1,2,"['#amwriting', '#poesía', '#villanos', '#thanos', '#puertorico']",[],https://twitter.com/alexisomar/status/1269287029260595202,FALSE,,0,,,,,,,,,,
1.26929E+18,1.26929E+18,1.59146E+12,6/6/2020,15:15:57,UTC,1311646598,,"Having learned from past mistakes, #Thor decided to go for the head!

Please Like & Share!

#ThorInTheStore #AsgardianShenanigans #Thanos #Mjolnir #InfinityWar #Marvel @ Dr.Comics  https://www.instagram.com/p/CBGSuUglL8A/?igshid=1t4odu4dj1lfc …",[],[],1,0,0,"['#thor', '#thorinthestore', '#asgardianshenanigans', '#thanos', '#mjolnir', '#infinitywar', '#marvel']",[],https://twitter.com/DrComics1/status/1269286914819010566,FALSE,,0,,,,,,,,,,
1.26928E+18,1.26928E+18,1.59146E+12,6/6/2020,14:50:00,UTC,972724646,,"💎 ¿Podrán #LosVengadores detener a #Thanos en #InfinityWar?

AVERÍGUALO por menos de 12 💶
⏺️ #BluRay
⏺️ #Superhéroes
⏺️ #RobertDowneyJr, #ChrisEvans, #ScarlettJohansson, #ChrisHemsworth, #TomHolland...
🌐 #MarvelStudios
🏪 #Amazon

Consíguela ▶️  http://amzn.to/2A6nbEQ  pic.twitter.com/PvBcf2iMYw",[],[],1,0,2,"['#losvengadores', '#thanos', '#infinitywar', '#bluray', '#superhéroes', '#robertdowneyjr', '#chrisevans', '#scarlettjohansson', '#chrishemsworth', '#tomholland', '#marvelstudios', '#amazon']",[],https://twitter.com/AH0RRAC0M0NUNCA/status/1269280383914274817,FALSE,,1,,,,,,,,,,
1.26928E+18,1.26928E+18,1.59146E+12,6/6/2020,14:50:00,UTC,3068878144,,"💎 ¿Podrán #LosVengadores detener a #Thanos en #InfinityWar?

AVERÍGUALO por menos de 12 💶
⏺️ #BluRay
⏺️ #Superhéroes
⏺️ #RobertDowneyJr, #ChrisEvans, #ScarlettJohansson, #ChrisHemsworth, #TomHolland...
🌐 #MarvelStudios
🏪 #Amazon

Consíguela ▶️  http://amzn.to/2A6nbEQ  pic.twitter.com/zpLvSpGu1m",[],[],1,0,2,"['#losvengadores', '#thanos', '#infinitywar', '#bluray', '#superhéroes', '#robertdowneyjr', '#chrisevans', '#scarlettjohansson', '#chrishemsworth', '#tomholland', '#marvelstudios', '#amazon']",[],https://twitter.com/BaratoDeVerdad/status/1269280383796903936,FALSE,,1,,,,,,,,,,
1.26928E+18,1.26928E+18,1.59145E+12,6/6/2020,14:49:56,UTC,1.14405E+18,,"Si en España explicarán la situación como allí con #Thanos, muchos jóvenes, bueno y adultos, lo entenderían mejor y no con palabrería que no entiendes ni la mitad.  https://twitter.com/StripMarvel/status/1269168208470212608?s=09 …",[],[],0,0,1,['#thanos'],[],https://twitter.com/karatebyjessy/status/1269280367212736516,FALSE,https://twitter.com/StripMarvel/status/1269168208470212608,0,,,,,,,,,,
1.26928E+18,1.26928E+18,1.59145E+12,6/6/2020,14:37:24,UTC,1.17319E+18,,"#Thanos Thanos es trendin topic, así que os haré una pregunta. ¿De los dos personajes que interpretó Josh Brolin para MARVEL con cuál os quedáis: Thanos o Cable?  pic.twitter.com/mYmoaeY6yd",[],['https://pbs.twimg.com/media/EZ1gyo9XsAEbgwD.jpg'],9,1,14,['#thanos'],[],https://twitter.com/PalomiteroCine/status/1269277212836073472,FALSE,,0,,,,,,,,,,
1.26928E+18,1.26928E+18,1.59145E+12,6/6/2020,14:31:17,UTC,1.26121E+18,,"🌟 [𝗔𝗵𝗼𝗿𝗿𝗼 𝗔𝗺𝗮𝘇𝗼𝗻] 🌟
🔊 Mosquitera / Red antiinsectos universal para capazo, silla de paseo y cuna de viaje - Protecció #amazon
🌍 Enlace:  https://amzn.to/2APghDV 

Te esperamos en telegram:  https://t.me/menudopaquete 
#Discotecas #thanos #Normandía pic.twitter.com/mZ5oL2ZLP7",[],['https://pbs.twimg.com/media/EZ1ff8wXYAEJ6LG.jpg'],0,0,0,"['#amazon', '#discotecas', '#thanos', '#normandía']",[],https://twitter.com/OnlyGearBest/status/1269275674130472960,FALSE,,0,,,,,,,,,,
1.26927E+18,1.26927E+18,1.59145E+12,6/6/2020,14:27:40,UTC,793244994,,¡¡¡El Ministro de Bolivia explicando la #COVID19 con #Thanos!!!  pic.twitter.com/Nn4sD0hRSD,[],[],0,0,0,"['#covid19', '#thanos']",[],https://twitter.com/robbhaifisch/status/1269274765556146178,FALSE,,1,,,,,,,,,,
1.26927E+18,1.26927E+18,1.59145E+12,6/6/2020,14:21:14,UTC,1889724691,,"#Thanos throwing a moon 🌕

Massive Scene 🔥
#Avengers #InfinityWar #Endgame #AvengersEndgame #Marvel #Ironman #Thor #Hulk #CaptainAmerica #BlackWidow #Hawkeye #MarvelStudios #MARVEL #4K #4kvideo #AvengersSocialClub pic.twitter.com/j3zWZBWSdU",[],[],1,9,35,"['#thanos', '#avengers', '#infinitywar', '#endgame', '#avengersendgame', '#marvel', '#ironman', '#thor', '#hulk', '#captainamerica', '#blackwidow', '#hawkeye', '#marvelstudios', '#marvel', '#4k', '#4kvideo', '#avengerssocialclub']",[],https://twitter.com/NextKingmaker/status/1269273145338298370,FALSE,,1,,,,,,,,,,
1.26927E+18,1.26927E+18,1.59145E+12,6/6/2020,14:11:59,UTC,293120038,,#Thanos  pic.twitter.com/pLbcrQGKwo,[],['https://pbs.twimg.com/media/EZ1bCv8XYAEhnHJ.jpg'],0,0,1,['#thanos'],[],https://twitter.com/Pablo_Bh/status/1269270817097093120,FALSE,,0,,,,,,,,,,
1.26927E+18,1.26927E+18,1.59145E+12,6/6/2020,13:50:15,UTC,702787328,,"Young Thanos audition for a @disneyplus show called Thanos: From Deviant To Devious let me know what you think 
#Thanos #MarvelStudios #Disney #MARVEL
#JoshBrolin @zoesaldana @karengillan @MarvelStudios pic.twitter.com/RATn79uOTM","['disneyplus', 'zoesaldana', 'karengillan', 'marvelstudios']",[],0,0,0,"['#thanos', '#marvelstudios', '#disney', '#marvel', '#joshbrolin']",[],https://twitter.com/adamwarrenward1/status/1269265347728887813,FALSE,,1,,,,,,,,,,
1.26925E+18,1.26925E+18,1.59145E+12,6/6/2020,13:08:36,UTC,1.24467E+18,,"El Ministro de Bolivia y su explicación al pueblo sobre la COVID-19.

#TASfandom #Thanos #Avengers #Marvel pic.twitter.com/O729jPxXs4",[],[],0,2,2,"['#tasfandom', '#thanos', '#avengers', '#marvel']",[],https://twitter.com/TheAmazingSite/status/1269254866934865920,FALSE,,1,,,,,,,,,,
1.26925E+18,1.26925E+18,1.59145E+12,6/6/2020,12:59:40,UTC,9.02897E+17,,"- No podéis huir del destino! Soy inevitable! Soy #Thanos!!
- ¿Thanos? ¿El tío morado que ha exterminado a la mitad de población mundial de perritos?  pic.twitter.com/niyCwfpzo7",[],"['https://pbs.twimg.com/media/EZ1Kg7pXkAEqhRM.jpg', 'https://pbs.twimg.com/media/EZ1KhohWsAEyrNV.jpg']",1,0,12,['#thanos'],[],https://twitter.com/Bat_uitero/status/1269252619417071617,FALSE,,0,,,,,,,,,,
1.26925E+18,1.26925E+18,1.59145E+12,6/6/2020,12:59:00,UTC,614338559,, https://youtu.be/78LbdZI0kYc  ¡Buenos días mundo! #FelizSabado #FelizSabadoATodos #FelizFinde #comedia #comedy #comedian #humor #robinwilliams #Thanos #Neymar #Mbappe2020 #Desescalada #Fase3 🎭🐧,[],[],0,0,0,"['#felizsabado', '#felizsabadoatodos', '#felizfinde', '#comedia', '#comedy', '#comedian', '#humor', '#robinwilliams', '#thanos', '#neymar', '#mbappe2020', '#desescalada', '#fase3']",[],https://twitter.com/Rikirizo1/status/1269252449149358080,FALSE,,0,,,,,,,,,,
1.26925E+18,1.26925E+18,1.59145E+12,6/6/2020,12:55:52,UTC,1.13131E+18,,Can we just #Thanos this world already?  pic.twitter.com/y9nteeZIKa,[],[],0,0,0,['#thanos'],[],https://twitter.com/jeseniatweets/status/1269251662167904257,FALSE,,1,,,,,,,,,,
1.26925E+18,1.26925E+18,1.59145E+12,6/6/2020,12:53:49,UTC,73478318,,"#NikonP500
#JJNOAR
#JuninhoJornalismo
#MePatrocinaCanon
#Thanos #Vingadores #Homemdeferro #Goku #Marvel #Lobisomem
@RobertDowneyJr @chrishemsworth @prattprattpratt @ChrisEvans @MarvelStudios pic.twitter.com/1v2pXMD2ei","['robertdowneyjr', 'chrishemsworth', 'prattprattpratt', 'chrisevans', 'marvelstudios']",[],0,0,0,"['#nikonp500', '#jjnoar', '#juninhojornalismo', '#mepatrocinacanon', '#thanos', '#vingadores', '#homemdeferro', '#goku', '#marvel', '#lobisomem']",[],https://twitter.com/JJNOAR/status/1269251147786792960,FALSE,,1,,,,,,,,,,
1.26925E+18,1.26925E+18,1.59145E+12,6/6/2020,12:53:45,UTC,73478318,,"#NikonP500
#JJNOAR
#JuninhoJornalismo
#MePatrocinaCanon
#Thanos #Vingadores #Homemdeferro #Goku #Marvel #Lobisomem
@RobertDowneyJr @chrishemsworth @prattprattpratt @ChrisEvans @MarvelStudios pic.twitter.com/PY4eGazmzU","['robertdowneyjr', 'chrishemsworth', 'prattprattpratt', 'chrisevans', 'marvelstudios']","['https://pbs.twimg.com/media/EZ1JJ2WWoAAmil4.jpg', 'https://pbs.twimg.com/media/EZ1JKcvXgAUp_u6.jpg', 'https://pbs.twimg.com/media/EZ1JK7dWAAAJjvd.jpg', 'https://pbs.twimg.com/media/EZ1JLFGXgAMfmxv.jpg']",0,0,0,"['#nikonp500', '#jjnoar', '#juninhojornalismo', '#mepatrocinacanon', '#thanos', '#vingadores', '#homemdeferro', '#goku', '#marvel', '#lobisomem']",[],https://twitter.com/JJNOAR/status/1269251131491876866,FALSE,,0,,,,,,,,,,
